date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
2009122423,0.015,0.889,0.968,0.496,0.288,0.474,0.657
2009122500,0.015,0.751,0.978,0.534,0.293,0.434,0.833
2009122501,0.015,0.921,0.978,0.628,0.121,0.526,0.859
2009122502,0.015,0.958,0.978,0.804,0.137,0.605,0.808
2009122503,0.025,0.963,0.978,0.843,0.157,0.487,0.808
2009122504,0.025,0.952,0.978,0.749,0.202,0.539,0.833
2009122505,0.02,0.958,0.978,0.771,0.228,0.684,0.859
2009122506,0.025,0.963,0.978,0.86,0.177,0.592,0.808
2009122507,0.035,0.963,0.978,0.716,0.177,0.724,0.909
2009122508,0.045,0.942,0.978,0.821,0.293,0.711,0.859
2009122509,0.08,0.931,0.978,0.716,0.389,0.684,0.934
2009122510,0.125,0.958,0.978,0.727,0.349,0.75,0.909
2009122511,0.15,0.947,0.978,0.601,0.298,0.737,0.909
2009122512,0.155,0.947,0.978,0.59,0.248,0.816,0.934
2009122513,0.155,0.942,0.978,0.711,0.334,0.855,0.934
2009122514,0.211,0.958,0.978,0.871,0.258,0.868,0.934
2009122515,0.471,0.952,0.978,0.904,0.192,0.868,0.96
2009122516,0.591,0.952,0.978,0.953,0.131,0.868,0.96
2009122517,0.732,0.947,0.978,0.964,0.222,0.868,0.96
2009122518,0.842,0.952,0.978,0.975,0.339,0.882,0.96
2009122519,0.897,0.958,0.968,0.964,0.384,0.868,0.934
2009122520,0.897,0.952,0.968,0.953,0.399,0.882,0.934
2009122521,0.917,0.931,0.978,0.959,0.495,0.868,0.934
2009122522,0.872,0.905,0.968,0.942,0.657,0.868,0.934
2009122523,0.872,0.899,0.968,0.97,0.804,0.882,0.96
2009122600,0.877,0.91,0.978,0.97,0.662,0.882,0.96
2009122601,0.917,0.942,0.978,0.975,0.784,0.882,0.934
2009122602,0.927,0.947,0.978,0.975,0.688,0.882,0.96
2009122603,0.917,0.952,0.909,0.975,0.662,0.882,0.96
2009122604,0.892,0.958,0.889,0.975,0.829,0.882,0.96
2009122605,0.822,0.958,0.702,0.97,0.662,0.868,0.934
2009122606,0.747,0.958,0.642,0.937,0.384,0.868,0.934
2009122607,0.727,0.952,0.494,0.887,0.339,0.868,0.884
2009122608,0.591,0.91,0.623,0.793,0.339,0.763,0.707
2009122609,0.516,0.889,0.464,0.678,0.44,0.553,0.53
2009122610,0.491,0.878,0.356,0.457,0.48,0.579,0.657
2009122611,0.466,0.725,0.326,0.457,0.546,0.632,0.606
2009122612,0.366,0.286,0.227,0.457,0.425,0.329,0.253
2009122613,0.201,0.069,0.346,0.242,0.192,0.105,0.076
2009122614,0.13,0.011,0.583,0.033,0.137,0.066,0.152
2009122615,0.005,0.021,0.771,0.039,0.101,0.171,0.202
2009122616,0.065,0.074,0.949,0.138,0.157,0.263,0.177
2009122617,0.035,0.053,0.929,0.264,0.116,0.237,0.101
2009122618,0.01,0.037,0.87,0.154,0.035,0.171,0.152
2009122619,0,0.048,0.781,0.138,0.01,0.197,0.101
2009122620,0.005,0.085,0.543,0.077,0.046,0.158,0.126
2009122621,0.045,0.106,0.257,0.094,0.066,0.224,0.227
2009122622,0.105,0.127,0.148,0.072,0.061,0.263,0.177
2009122623,0.095,0.185,0.178,0.099,0.126,0.184,0.202
2009122700,0.095,0.206,0.326,0.182,0.152,0.263,0.202
2009122701,0.065,0.243,0.405,0.298,0.101,0.263,0.202
2009122702,0.065,0.254,0.623,0.198,0.126,0.263,0.152
2009122703,0.08,0.175,0.642,0.231,0.137,0.184,0.101
2009122704,0.065,0.048,0.613,0.165,0.233,0.145,0.152
2009122705,0.07,0.021,0.445,0.176,0.349,0.237,0.202
2009122706,0.065,0.005,0.514,0.248,0.177,0.289,0.227
2009122707,0.145,0.048,0.613,0.22,0.01,0.289,0.303
2009122708,0.296,0.063,0.632,0.259,0.025,0.316,0.354
2009122709,0.226,0.032,0.553,0.331,0.187,0.25,0.278
2009122710,0.135,0.021,0.484,0.369,0.081,0.263,0.202
2009122711,0.105,0.016,0.425,0.325,0.015,0.25,0.354
2009122712,0.085,0.026,0.237,0.182,0.025,0.461,0.606
2009122713,0.145,0.011,0.148,0.248,0,0.592,0.707
2009122714,0.281,0,0.128,0.567,0,0.671,0.581
2009122715,0.206,0,0.277,0.634,0.005,0.447,0.404
2009122716,0.341,0,0.287,0.402,0,0.368,0.227
2009122717,0.226,0,0.356,0.364,0.025,0.303,0.328
2009122718,0.296,0,0.415,0.424,0.192,0.382,0.303
2009122719,0.336,0,0.375,0.386,0.273,0.303,0.379
2009122720,0.271,0,0.287,0.154,0.293,0.211,0.202
2009122721,0.15,0,0.267,0.044,0.354,0.118,0.152
2009122722,0.125,0,0.128,0.055,0.586,0.079,0.101
2009122723,0.085,0.026,0.069,0.077,0.49,0.053,0.177
2009122800,0.095,0.074,0.069,0.094,0.273,0.118,0.202
2009122801,0.175,0.09,0.089,0.094,0.137,0.25,0.152
2009122802,0.291,0.069,0.089,0.182,0.121,0.276,0.303
2009122803,0.231,0.021,0.089,0.099,0.091,0.145,0.177
2009122804,0.1,0.053,0.148,0,0.101,0.118,0.152
2009122805,0.08,0.063,0.316,0.033,0.066,0.092,0.152
2009122806,0.04,0.053,0.445,0.083,0.051,0.132,0.126
2009122807,0.04,0.074,0.603,0.127,0.04,0.25,0.303
2009122808,0.1,0.122,0.771,0.237,0,0.487,0.455
2009122809,0.15,0.275,0.741,0.226,0,0.566,0.53
2009122810,0.261,0.365,0.721,0.457,0.025,0.605,0.53
2009122811,0.436,0.376,0.82,0.678,0.061,0.697,0.707
2009122812,0.551,0.587,0.85,0.705,0.111,0.487,0.505
2009122813,0.566,0.704,0.889,0.512,0.126,0.263,0.278
2009122814,0.596,0.794,0.958,0.452,0.167,0.461,0.53
2009122815,0.551,0.836,0.949,0.545,0.303,0.671,0.783
2009122816,0.491,0.81,0.978,0.799,0.445,0.855,0.909
2009122817,0.476,0.841,0.968,0.893,0.389,0.868,0.934
2009122818,0.607,0.841,0.978,0.915,0.374,0.882,0.934
2009122819,0.652,0.873,0.978,0.931,0.379,0.882,0.934
2009122820,0.717,0.857,0.978,0.942,0.657,0.882,0.934
2009122821,0.792,0.857,0.978,0.964,0.642,0.882,0.96
2009122822,0.867,0.873,0.939,0.959,0.41,0.882,0.934
2009122823,0.872,0.714,0.939,0.97,0.233,0.882,0.934
2009122900,0.892,0.556,0.958,0.953,0.04,0.882,0.934
2009122901,0.882,0.587,0.949,0.959,0.116,0.882,0.934
2009122902,0.882,0.714,0.949,0.953,0.733,0.882,0.934
2009122903,0.862,0.614,0.889,0.948,0.91,0.882,0.934
2009122904,0.847,0.587,0.949,0.92,0.9,0.882,0.934
2009122905,0.822,0.429,0.968,0.887,0.95,0.868,0.934
2009122906,0.737,0.259,0.909,0.871,0.885,0.868,0.934
2009122907,0.677,0.095,0.85,0.81,0.87,0.855,0.934
2009122908,0.596,0.042,0.85,0.727,0.895,0.855,0.934
2009122909,0.591,0.042,0.642,0.793,0.875,0.855,0.934
2009122910,0.561,0.005,0.474,0.854,0.89,0.868,0.934
2009122911,0.556,0.005,0.395,0.882,0.829,0.868,0.859
2009122912,0.491,0.005,0.553,0.771,0.789,0.842,0.732
2009122913,0.386,0.042,0.326,0.601,0.774,0.816,0.606
2009122914,0.296,0.132,0.336,0.347,0.667,0.75,0.606
2009122915,0.185,0.116,0.326,0.292,0.586,0.632,0.455
2009122916,0.175,0.074,0.277,0.094,0.455,0.434,0.227
2009122917,0.286,0.016,0.099,0,0.258,0.25,0
2009122918,0.632,0,0.089,0,0.329,0.013,0
2009122919,0.461,0,0.079,0,0.288,0.026,0
2009122920,0.211,0,0.079,0.055,0.415,0.026,0
2009122921,0.19,0,0.089,0.088,0.455,0.197,0.101
2009122922,0.19,0,0.049,0.342,0.389,0.316,0.303
2009122923,0.075,0.074,0.03,0.397,0.561,0.25,0.253
2009123000,0.075,0.132,0.099,0.32,0.47,0.316,0.303
2009123001,0.135,0.143,0.158,0.22,0.334,0.368,0.253
2009123002,0.311,0.175,0.099,0.171,0.475,0.421,0.303
2009123003,0.356,0.153,0.178,0.187,0.339,0.395,0.152
2009123004,0.216,0.074,0.109,0.253,0.197,0.224,0.126
2009123005,0.17,0.143,0.168,0.231,0.051,0.197,0.126
2009123006,0.236,0.18,0.148,0.242,0.03,0.158,0.101
2009123007,0.261,0.164,0.128,0.259,0.02,0.158,0.152
2009123008,0.366,0.106,0.099,0.237,0.005,0.25,0.177
2009123009,0.311,0.085,0.089,0.22,0,0.25,0.126
2009123010,0.256,0.095,0.089,0.314,0,0.237,0.303
2009123011,0.406,0.122,0.198,0.38,0,0.211,0.303
2009123012,0.461,0.164,0.287,0.397,0,0.276,0.379
2009123013,0.602,0.196,0.623,0.474,0,0.316,0.303
2009123014,0.451,0.153,0.425,0.479,0.051,0.329,0.505
2009123015,0.236,0.312,0.435,0.435,0.091,0.513,0.556
2009123016,0.231,0.286,0.375,0.479,0.192,0.618,0.429
2009123017,0.476,0.238,0.366,0.507,0.177,0.526,0.379
2009123018,0.451,0.228,0.326,0.749,0.126,0.539,0.455
2009123019,0.356,0.302,0.119,0.59,0.091,0.461,0.379
2009123020,0.211,0.333,0.089,0.446,0.02,0.526,0.455
2009123021,0.201,0.423,0.069,0.397,0.025,0.434,0.404
2009123022,0.145,0.386,0.119,0.391,0.076,0.342,0.303
2009123023,0.18,0.386,0.198,0.336,0.248,0.342,0.354
2009123100,0.256,0.413,0.198,0.331,0.349,0.342,0.455
2009123101,0.351,0.444,0.484,0.507,0.374,0.447,0.556
2009123102,0.336,0.508,0.464,0.551,0.415,0.447,0.505
2009123103,0.411,0.487,0.83,0.623,0.415,0.632,0.53
2009123104,0.331,0.508,0.761,0.601,0.581,0.684,0.48
2009123105,0.376,0.476,0.711,0.623,0.632,0.632,0.48
2009123106,0.406,0.344,0.682,0.573,0.738,0.487,0.404
2009123107,0.416,0.19,0.702,0.567,0.824,0.368,0.278
2009123108,0.361,0.106,0.593,0.391,0.667,0.342,0.278
2009123109,0.291,0.042,0.632,0.226,0.667,0.368,0.303
2009123110,0.291,0.058,0.435,0.16,0.667,0.355,0.227
2009123111,0.226,0.063,0.296,0.165,0.708,0.316,0.227
2009123112,0.17,0.042,0.395,0.121,0.809,0.276,0.177
2009123113,0.211,0.026,0.474,0.11,0.652,0.211,0.152
2009123114,0.19,0.048,0.464,0.149,0.602,0.197,0.126
2009123115,0.17,0.085,0.385,0.182,0.612,0.211,0.126
2009123116,0.271,0.09,0.356,0.215,0.531,0.224,0.177
2009123117,0.271,0.116,0.267,0.187,0.592,0.171,0.152
2009123118,0.236,0.212,0.217,0.132,0.637,0.171,0.177
2009123119,0.206,0.291,0.158,0.154,0.602,0.184,0.126
2009123120,0.18,0.265,0.138,0.132,0.465,0.118,0.101
2009123121,0.145,0.249,0.109,0.127,0.334,0.118,0.076
2009123122,0.075,0.275,0.148,0.11,0.283,0.145,0.152
2009123123,0.09,0.28,0.188,0.143,0.258,0.158,0.177
2010010100,0.085,0.513,0.148,0.121,0.233,0.132,0.177
2010010101,0.065,0.635,0.158,0.099,0.212,0.132,0.177
2010010102,0.08,0.513,0.208,0.05,0.238,0.263,0.328
2010010103,0.095,0.619,0.267,0.171,0.283,0.408,0.354
2010010104,0.095,0.439,0.227,0.165,0.268,0.303,0.379
2010010105,0.075,0.159,0.237,0.165,0.253,0.184,0.505
2010010106,0.11,0.196,0.405,0.121,0.273,0.289,0.581
2010010107,0.085,0.296,0.652,0.044,0.248,0.605,0.556
2010010108,0.11,0.429,0.741,0.006,0.197,0.671,0.556
2010010109,0.145,0.429,0.85,0.331,0.111,0.5,0.429
2010010110,0.19,0.407,0.721,0.298,0.086,0.158,0.126
2010010111,0.216,0.45,0.781,0.127,0.106,0.092,0.051
2010010112,0.175,0.423,0.642,0.375,0.101,0.421,0.202
2010010113,0.16,0.365,0.573,0.408,0.061,0.539,0.505
2010010114,0.06,0.46,0.543,0.562,0.035,0.658,0.783
2010010115,0.065,0.54,0.425,0.485,0.005,0.579,0.732
2010010116,0.065,0.386,0.455,0.259,0.01,0.579,0.657
2010010117,0.17,0.302,0.474,0.331,0.01,0.776,0.631
2010010118,0.216,0.254,0.672,0.49,0.046,0.763,0.758
2010010119,0.376,0.259,0.662,0.485,0.086,0.776,0.833
2010010120,0.506,0.344,0.672,0.518,0.475,0.789,0.808
2010010121,0.521,0.45,0.455,0.556,0.829,0.803,0.808
2010010122,0.496,0.508,0.514,0.534,0.799,0.763,0.783
2010010123,0.441,0.534,0.613,0.452,0.516,0.75,0.783
2010010200,0.411,0.407,0.652,0.397,0.339,0.776,0.884
2010010201,0.401,0.386,0.741,0.435,0.228,0.829,0.909
2010010202,0.431,0.291,0.672,0.545,0.111,0.842,0.859
2010010203,0.416,0.27,0.702,0.562,0.046,0.816,0.808
2010010204,0.396,0.339,0.791,0.59,0.258,0.803,0.657
2010010205,0.411,0.328,0.741,0.512,0.42,0.724,0.657
2010010206,0.521,0.243,0.8,0.479,0.359,0.645,0.606
2010010207,0.556,0.286,0.889,0.463,0.298,0.645,0.657
2010010208,0.546,0.354,0.899,0.512,0.243,0.763,0.682
2010010209,0.576,0.354,0.899,0.529,0.182,0.724,0.682
2010010210,0.566,0.317,0.909,0.601,0.152,0.789,0.707
2010010211,0.637,0.323,0.929,0.672,0.126,0.816,0.808
2010010212,0.516,0.291,0.929,0.672,0.137,0.855,0.833
2010010213,0.521,0.201,0.83,0.584,0.142,0.829,0.859
2010010214,0.596,0.153,0.87,0.534,0.137,0.789,0.833
2010010215,0.752,0.101,0.949,0.496,0.106,0.776,0.783
2010010216,0.807,0.016,0.929,0.54,0.106,0.789,0.783
2010010217,0.837,0.032,0.939,0.606,0.096,0.776,0.758
2010010218,0.832,0.101,0.968,0.617,0.076,0.776,0.783
2010010219,0.797,0.206,0.968,0.667,0.076,0.789,0.808
2010010220,0.747,0.206,0.958,0.634,0.096,0.803,0.758
2010010221,0.727,0.238,0.899,0.59,0.101,0.789,0.783
2010010222,0.622,0.302,0.83,0.512,0.162,0.789,0.833
2010010223,0.662,0.354,0.731,0.479,0.233,0.776,0.808
2010010300,0.596,0.328,0.573,0.457,0.319,0.763,0.732
2010010301,0.566,0.344,0.504,0.402,0.379,0.724,0.682
2010010302,0.576,0.392,0.504,0.435,0.288,0.645,0.556
2010010303,0.526,0.45,0.484,0.424,0.238,0.539,0.48
2010010304,0.496,0.45,0.652,0.38,0.364,0.553,0.48
2010010305,0.466,0.434,0.781,0.43,0.455,0.526,0.429
2010010306,0.526,0.418,0.909,0.38,0.501,0.671,0.556
2010010307,0.682,0.492,0.85,0.336,0.541,0.724,0.606
2010010308,0.692,0.55,0.899,0.364,0.556,0.75,0.682
2010010309,0.742,0.519,0.929,0.397,0.667,0.737,0.631
2010010310,0.787,0.524,0.949,0.573,0.657,0.737,0.556
2010010311,0.817,0.513,0.949,0.573,0.47,0.75,0.631
2010010312,0.847,0.45,0.958,0.579,0.334,0.75,0.657
2010010313,0.872,0.418,0.968,0.628,0.324,0.789,0.808
2010010314,0.817,0.45,0.978,0.623,0.319,0.776,0.833
2010010315,0.847,0.439,0.978,0.733,0.354,0.842,0.859
2010010316,0.877,0.487,0.968,0.76,0.364,0.842,0.934
2010010317,0.907,0.556,0.978,0.826,0.303,0.829,0.884
2010010318,0.912,0.577,0.978,0.893,0.258,0.855,0.833
2010010319,0.912,0.704,0.978,0.915,0.268,0.882,0.934
2010010320,0.902,0.714,0.978,0.909,0.243,0.882,0.934
2010010321,0.897,0.683,0.978,0.898,0.253,0.882,0.909
2010010322,0.887,0.772,0.978,0.887,0.339,0.882,0.884
2010010323,0.847,0.852,0.968,0.81,0.389,0.882,0.909
2010010400,0.852,0.81,0.968,0.755,0.369,0.829,0.909
2010010401,0.812,0.725,0.958,0.705,0.233,0.737,0.909
2010010402,0.782,0.667,0.949,0.617,0.187,0.724,0.631
2010010403,0.782,0.704,0.958,0.645,0.207,0.711,0.48
2010010404,0.752,0.651,0.968,0.617,0.197,0.553,0.379
2010010405,0.672,0.582,0.968,0.656,0.162,0.461,0.303
2010010406,0.672,0.571,0.949,0.567,0.116,0.474,0.303
2010010407,0.586,0.582,0.958,0.408,0.116,0.461,0.328
2010010408,0.521,0.614,0.958,0.408,0.126,0.408,0.354
2010010409,0.566,0.614,0.968,0.49,0.106,0.395,0.253
2010010410,0.486,0.698,0.958,0.457,0.066,0.276,0.227
2010010411,0.466,0.646,0.949,0.49,0.025,0.171,0.177
2010010412,0.496,0.608,0.909,0.534,0.051,0.171,0.227
2010010413,0.386,0.519,0.889,0.584,0.086,0.224,0.177
2010010414,0.326,0.434,0.949,0.518,0.081,0.263,0.177
2010010415,0.256,0.418,0.939,0.408,0.051,0.355,0.126
2010010416,0.211,0.439,0.919,0.408,0.015,0.263,0.177
2010010417,0.336,0.397,0.909,0.292,0.01,0.263,0.202
2010010418,0.321,0.37,0.83,0.231,0.01,0.211,0.152
2010010419,0.316,0.265,0.751,0.149,0.005,0.171,0.076
2010010420,0.391,0.201,0.791,0.105,0.01,0.066,0.025
2010010421,0.311,0.228,0.84,0.088,0.01,0.039,0.025
2010010422,0.321,0.291,0.741,0.127,0,0.132,0.025
2010010423,0.451,0.397,0.642,0.11,0.005,0.197,0.076
2010010500,0.421,0.397,0.524,0.182,0.025,0.303,0.202
2010010501,0.175,0.519,0.435,0.105,0.056,0.342,0.253
2010010502,0.11,0.561,0.375,0.061,0.081,0.171,0.101
2010010503,0.07,0.529,0.356,0.039,0.096,0.105,0.076
2010010504,0.08,0.46,0.277,0,0.081,0.026,0.126
2010010505,0.085,0.439,0.336,0,0.076,0,0.051
2010010506,0.105,0.45,0.514,0,0.096,0,0
2010010507,0.095,0.402,0.702,0.011,0.126,0,0
2010010508,0.115,0.397,0.711,0,0.137,0,0
2010010509,0.095,0.328,0.711,0.011,0.137,0,0
2010010510,0.1,0.27,0.652,0.011,0.106,0,0
2010010511,0.115,0.275,0.464,0.022,0.061,0,0
2010010512,0.15,0.27,0.405,0.028,0.04,0,0
2010010513,0.216,0.286,0.484,0.028,0.025,0,0
2010010514,0.125,0.312,0.593,0.05,0.04,0,0
2010010515,0.145,0.265,0.583,0.017,0.04,0.013,0
2010010516,0.16,0.19,0.603,0.011,0.02,0,0.025
2010010517,0.266,0.18,0.623,0.028,0.01,0,0.025
2010010518,0.486,0.196,0.543,0.033,0,0,0.025
2010010519,0.556,0.206,0.464,0.061,0.01,0,0.025
2010010520,0.556,0.185,0.425,0.028,0.025,0.066,0.051
2010010521,0.571,0.18,0.375,0.028,0.061,0.039,0.051
2010010522,0.551,0.164,0.366,0.055,0.056,0,0.051
2010010523,0.481,0.175,0.316,0.127,0.061,0,0.101
2010010600,0.311,0.206,0.247,0.16,0.051,0,0.101
2010010601,0.145,0.243,0.148,0.143,0.035,0,0
2010010602,0.04,0.296,0.128,0.149,0.051,0,0
2010010603,0.01,0.275,0.109,0.176,0.081,0,0
2010010604,0.01,0.333,0.079,0.143,0.182,0,0
2010010605,0.01,0.249,0.079,0.055,0.177,0,0
2010010606,0.015,0.185,0.158,0,0.147,0,0
2010010607,0.015,0.175,0.188,0,0.157,0,0
2010010608,0.02,0.27,0.227,0,0.182,0,0
2010010609,0.015,0.28,0.277,0,0.228,0,0
2010010610,0.015,0.238,0.257,0,0.233,0,0
2010010611,0.02,0.222,0.336,0,0.238,0,0
2010010612,0.025,0.169,0.208,0,0.157,0.026,0
2010010613,0.03,0.116,0.178,0,0.182,0,0
2010010614,0.025,0.063,0.217,0,0.142,0,0
2010010615,0.015,0.042,0.178,0,0.101,0,0
2010010616,0.035,0.021,0.217,0,0.081,0,0
2010010617,0.04,0.021,0.208,0,0.061,0,0
2010010618,0.06,0.016,0.198,0,0.046,0,0
2010010619,0.105,0.042,0.178,0,0.061,0.026,0.025
2010010620,0.105,0.063,0.148,0,0.061,0.026,0.025
2010010621,0.125,0.074,0.148,0.028,0.061,0.013,0.025
2010010622,0.125,0.079,0.089,0.055,0.142,0,0.025
2010010623,0.11,0.069,0.049,0.088,0.263,0,0.076
2010010700,0.02,0.063,0.01,0.121,0.162,0,0.101
2010010701,0.005,0.09,0,0.094,0.152,0,0.126
2010010702,0.005,0.101,0,0.006,0.157,0,0.025
2010010703,0,0.09,0,0,0.142,0,0
2010010704,0,0.079,0,0,0.137,0,0
2010010705,0,0.111,0.03,0,0.126,0,0.025
2010010706,0,0.09,0.03,0,0.142,0,0.051
2010010707,0,0.106,0.04,0,0.167,0,0.051
2010010708,0,0.243,0.02,0,0.167,0,0.025
2010010709,0,0.27,0.01,0,0.091,0,0
2010010710,0,0.259,0.02,0,0.056,0,0
2010010711,0,0.222,0.03,0,0.04,0,0
2010010712,0,0.243,0.03,0,0.035,0,0
2010010713,0,0.132,0,0.006,0.03,0.026,0
2010010714,0,0.233,0.01,0.028,0.025,0.039,0
2010010715,0,0.138,0.02,0.055,0.035,0.026,0
2010010716,0,0.153,0.069,0.028,0.005,0.026,0
2010010717,0,0.169,0.069,0.022,0.005,0.026,0
2010010718,0,0.074,0.069,0,0.015,0.013,0
2010010719,0,0.053,0.03,0,0.01,0,0
2010010720,0,0.079,0.02,0,0.01,0,0
2010010721,0,0.042,0,0,0.005,0.026,0
2010010722,0,0.053,0,0.022,0.005,0.079,0
2010010723,0,0.138,0,0.077,0.005,0.039,0
2010010800,0,0.127,0,0.017,0.025,0.053,0.051
2010010801,0,0.106,0,0.061,0.142,0.053,0.126
2010010802,0,0.132,0,0.061,0.137,0.053,0.126
2010010803,0,0.09,0.01,0.259,0.197,0.053,0.126
2010010804,0,0.101,0,0.309,0.222,0.079,0.126
2010010805,0,0.233,0.01,0.253,0.162,0.171,0.177
2010010806,0,0.339,0.04,0.281,0.121,0.184,0.126
2010010807,0.005,0.376,0.049,0.38,0.126,0.276,0.152
2010010808,0.005,0.201,0.079,0.331,0.157,0.211,0.126
2010010809,0.005,0.164,0.089,0.298,0.222,0.184,0.177
2010010810,0.005,0.185,0.138,0.391,0.263,0.184,0.202
2010010811,0.005,0.153,0.208,0.408,0.344,0.289,0.278
2010010812,0.005,0.18,0.257,0.32,0.293,0.25,0.303
2010010813,0.01,0.28,0.178,0.331,0.308,0.25,0.303
2010010814,0.015,0.291,0.247,0.336,0.303,0.263,0.429
2010010815,0.025,0.312,0.198,0.424,0.313,0.342,0.379
2010010816,0.04,0.201,0.296,0.369,0.339,0.408,0.455
2010010817,0.075,0.196,0.217,0.347,0.324,0.342,0.455
2010010818,0.14,0.111,0.188,0.397,0.308,0.408,0.429
2010010819,0.221,0.106,0.198,0.457,0.228,0.487,0.455
2010010820,0.291,0.079,0.455,0.485,0.162,0.579,0.556
2010010821,0.296,0.063,0.642,0.479,0.131,0.553,0.556
2010010822,0.276,0.127,0.662,0.408,0.152,0.539,0.581
2010010823,0.195,0.153,0.563,0.32,0.111,0.487,0.556
2010010900,0.236,0.164,0.415,0.331,0.086,0.263,0.202
2010010901,0.241,0.196,0.563,0.375,0.106,0.25,0.152
2010010902,0.261,0.196,0.761,0.331,0.121,0.237,0.126
2010010903,0.201,0.238,0.632,0.292,0.116,0.211,0.177
2010010904,0.185,0.228,0.623,0.231,0.142,0.316,0.202
2010010905,0.201,0.228,0.731,0.287,0.308,0.289,0.227
2010010906,0.14,0.185,0.741,0.32,0.455,0.276,0.328
2010010907,0.1,0.18,0.573,0.358,0.258,0.316,0.429
2010010908,0.09,0.138,0.524,0.309,0.207,0.316,0.354
2010010909,0.1,0.169,0.395,0.264,0.207,0.421,0.278
2010010910,0.125,0.079,0.217,0.325,0.177,0.5,0.505
2010010911,0.13,0.021,0.217,0.347,0.177,0.487,0.379
2010010912,0.11,0.021,0.198,0.314,0.142,0.382,0.328
2010010913,0.13,0.011,0.208,0.413,0.162,0.316,0.379
2010010914,0.12,0.016,0.208,0.347,0.106,0.408,0.379
2010010915,0.07,0,0.178,0.237,0.086,0.342,0.227
2010010916,0.025,0,0.128,0.11,0.071,0.25,0.177
2010010917,0.025,0,0.049,0.006,0.03,0.184,0.126
2010010918,0.035,0,0.04,0,0,0.092,0
2010010919,0.045,0,0.03,0,0,0.039,0.025
2010010920,0.035,0,0.04,0.017,0,0.026,0
2010010921,0.025,0,0.04,0.006,0,0,0
2010010922,0.035,0,0.02,0,0.01,0,0
2010010923,0.095,0.026,0.01,0,0.04,0.013,0
2010011000,0.201,0.063,0.01,0,0.086,0.013,0.025
2010011001,0.165,0.196,0.01,0,0.046,0.013,0
2010011002,0.185,0.444,0.01,0,0.03,0,0
2010011003,0.195,0.439,0.089,0,0.005,0,0
2010011004,0.16,0.228,0.158,0,0.03,0,0
2010011005,0.135,0.302,0.277,0,0.01,0,0
2010011006,0.09,0.333,0.148,0.022,0,0.026,0
2010011007,0.085,0.249,0.04,0.05,0,0.039,0.051
2010011008,0.201,0.243,0.069,0.154,0,0.184,0.076
2010011009,0.426,0.217,0.148,0.325,0,0.342,0.202
2010011010,0.607,0.206,0.128,0.347,0,0.421,0.404
2010011011,0.466,0.243,0.148,0.413,0,0.355,0.48
2010011012,0.511,0.265,0.296,0.463,0,0.474,0.48
2010011013,0.591,0.228,0.346,0.518,0.01,0.526,0.505
2010011014,0.506,0.249,0.277,0.556,0.015,0.592,0.657
2010011015,0.456,0.28,0.346,0.556,0.03,0.513,0.556
2010011016,0.566,0.291,0.395,0.534,0.046,0.421,0.379
2010011017,0.667,0.323,0.366,0.59,0.157,0.447,0.429
2010011018,0.627,0.37,0.642,0.623,0.47,0.5,0.48
2010011019,0.526,0.429,0.613,0.667,0.425,0.579,0.581
2010011020,0.501,0.466,0.692,0.744,0.329,0.658,0.631
2010011021,0.586,0.439,0.879,0.826,0.637,0.658,0.732
2010011022,0.687,0.344,0.958,0.871,0.849,0.658,0.808
2010011023,0.762,0.328,0.968,0.909,0.875,0.724,0.833
2010011100,0.732,0.291,0.958,0.871,0.814,0.763,0.859
2010011101,0.702,0.228,0.978,0.882,0.935,0.776,0.884
2010011102,0.632,0.19,0.978,0.92,0.95,0.776,0.833
2010011103,0.612,0.09,0.968,0.942,0.94,0.776,0.783
2010011104,0.647,0.048,0.968,0.959,0.849,0.776,0.783
2010011105,0.802,0.021,0.958,0.931,0.597,0.776,0.758
2010011106,0.837,0.005,0.968,0.893,0.344,0.724,0.505
2010011107,0.712,0,0.978,0.815,0.212,0.605,0.379
2010011108,0.622,0,0.978,0.788,0.131,0.658,0.379
2010011109,0.747,0,0.968,0.606,0.106,0.645,0.53
2010011110,0.622,0,0.899,0.573,0.111,0.592,0.404
2010011111,0.531,0.037,0.771,0.501,0.212,0.434,0.379
2010011112,0.521,0.111,0.672,0.479,0.516,0.316,0.303
2010011113,0.281,0.217,0.623,0.408,0.511,0.224,0.379
2010011114,0.115,0.249,0.464,0.281,0.303,0.158,0.354
2010011115,0.06,0.254,0.464,0.149,0.182,0.118,0.227
2010011116,0.015,0.339,0.366,0.066,0.167,0.053,0.076
2010011117,0,0.206,0.336,0.028,0.131,0.013,0
2010011118,0,0.175,0.188,0.017,0.137,0,0
2010011119,0,0.138,0.148,0,0.091,0,0
2010011120,0,0.111,0.089,0,0.101,0.013,0
2010011121,0,0.138,0.049,0,0.056,0.013,0
2010011122,0,0.159,0.03,0,0.025,0,0
2010011123,0,0.148,0.03,0,0.025,0,0
2010011200,0,0.143,0.04,0,0.061,0,0
2010011201,0.025,0.058,0.04,0,0.111,0,0
2010011202,0.085,0.021,0.089,0.171,0.162,0,0
2010011203,0.15,0.053,0.119,0.331,0.106,0.197,0
2010011204,0.075,0.058,0.109,0.198,0.066,0.342,0.177
2010011205,0.115,0.026,0.109,0.149,0.121,0.184,0.202
2010011206,0.145,0.069,0.138,0.121,0.293,0.211,0.152
